STOP_ID,TRF_DISTRICT_CODE,BAY_CODE,BEARING_CODE,ON_STREET_NAME,INTERSECTION_LOC,HASTUS_CROSS_STREET_NAME,KCM_MANAGED_EQUIPMENT,ROUTE_LIST,NUM_SHELTERS,STOP_STATUS,GISOBJID,lon,lat,is_hotspot,compactor,has_trash,notes
8210,SC,,N,Rainier Ave S,Near side,S Graham St,YES,7 9E,1,ACT,641,-122.2757093,47.54591887,FALSE,FALSE,FALSE,
8231,SC,,N,Rainier Ave S,Far side,S Kenny St,YES,7,1,ACT,100000809,-122.276951,47.54922391,FALSE,FALSE,FALSE,
8250,SC,,N,Rainier Ave S,Far side,S Orcas St,YES,7 9E,2,ACT,644,-122.2777181,47.5514741,FALSE,FALSE,FALSE,
8270,SC,,N,Rainier Ave S,Far side,S Brandon St,YES,7,1,ACT,645,-122.2797845,47.55354653,FALSE,FALSE,FALSE,
8285,SC,,N,Rainier Ave S,Far side,39th Ave S,YES,7,1,ACT,100000375,-122.2836568,47.55617089,FALSE,FALSE,FALSE,
8300,SC,,N,Rainier Ave S,Far side,S Edmunds St,YES,7 9E,1,ACT,648,-122.285483,47.55891012,FALSE,FALSE,FALSE,
8310,SC,,N,Rainier Ave S,Far side,S Alaska St,YES,50 7,1,ACT,649,-122.2872097,47.56112605,FALSE,FALSE,FALSE,
8330,SC,,N,Rainier Ave S,Far side,S Genesee St,YES,7 9E,1,ACT,650,-122.2881955,47.56451213,FALSE,FALSE,FALSE,
8350,SC,,N,Rainier Ave S,Far side,S Andover St,YES,7 9E,1,ACT,652,-122.2894082,47.5683288,FALSE,FALSE,FALSE,
8360,SC,,N,Rainier Ave S,Far side,33rd Ave S,YES,7,1,ACT,653,-122.2913309,47.57014841,FALSE,FALSE,FALSE,
8380,SC,,N,Rainier Ave S,Near side,S Walden St,YES,7,1,ACT,655,-122.2938124,47.57281605,FALSE,FALSE,FALSE,
8400,SC,,N,Rainier Ave S,Near side,S Mount Baker Blvd,YES,7,1,ACT,657,-122.2960804,47.5758072,FALSE,FALSE,FALSE,
8401,SC,1,N,Rainier Ave S,Near side,S Forest St,YES,106 7 987EN 9E,1,ACT,658,-122.2973925,47.57750734,FALSE,FALSE,FALSE,
8402,SC,2,W,Mt. Baker Transfer Area AcRd,Far side,Martin L King Jr Way S,YES,48 8 987EN,1,ACT,659,-122.2971233,47.57758978,FALSE,FALSE,FALSE,
8403,SC,3,W,Mt. Baker Transfer Area AcRd,Far side,Mt. Baker Transfer Area AcRd,YES,14,1,ACT,660,-122.2970653,47.57768732,FALSE,FALSE,FALSE,
8429,SC,,N,Rainier Ave S,Far side,S Bayview St,YES,106 48 7,1,ACT,662,-122.3002032,47.581192,FALSE,FALSE,FALSE,
8440,SC,,N,Rainier Ave S,Far side,S Walker St,YES,106 4 48 7 9E,1,ACT,664,-122.3022986,47.58392915,FALSE,FALSE,FALSE,
8450,SC,,N,Rainier Ave S,Far side,S Plum St,YES,106 7,1,ACT,665,-122.3036833,47.58574839,FALSE,FALSE,FALSE,
8485,SC,,N,Rainier Ave S,Far side,I-90 Ramp,YES,106 7 9E,1,ACT,667,-122.306516,47.58946306,FALSE,FALSE,FALSE,
8494,SC,,N,Rainier Ave S,Far side,S Charles St,UNK,106 212 554E 7 9E,1,ACT,100015905,-122.3103215,47.59444856,FALSE,FALSE,FALSE,
8530,SC,,W,S Jackson St,Far middle,Boren Ave S,YES,106 14 7,1,ACT,671,-122.315153,47.5992758,FALSE,FALSE,FALSE,
8550,SC,,S,Rainier Ave S,Near side,S King St,YES,106 7 9E,1,ACT,673,-122.3136261,47.59847089,FALSE,FALSE,FALSE,
8590,SC,,S,Rainier Ave S,Far side,S Norman St,YES,106 212 554E 7 9E,3,ACT,675,-122.309997,47.59372395,FALSE,FALSE,FALSE,
8641,SC,,S,Rainier Ave S,Near side,S Walker St,YES,106 48 7 9E,1,ACT,678,-122.3023741,47.58373487,FALSE,FALSE,FALSE,
8660,SC,,S,Rainier Ave S,Far side,S Bayview St,YES,106 48 7,1,ACT,679,-122.300127,47.58078799,FALSE,FALSE,FALSE,
8681,SC,4,S,Rainier Ave S,Near side,S Stevens St,YES,106 7 9E,1,ACT,100000810,-122.297106,47.57682937,FALSE,FALSE,FALSE,
8710,SC,,S,Rainier Ave S,Far side,S Walden St,YES,7,1,ACT,685,-122.2939467,47.57269231,FALSE,FALSE,FALSE,
8730,SC,,S,Rainier Ave S,Near side,Letitia Ave S,YES,7,1,ACT,687,-122.2912321,47.56994513,FALSE,FALSE,FALSE,
8740,SC,,S,Rainier Ave S,Near side,S Andover St,YES,7 9E,1,ACT,688,-122.2894834,47.56812081,FALSE,FALSE,FALSE,
8760,SC,,S,Rainier Ave S,Far side,S Genesee St,YES,50 7 9E,1,ACT,690,-122.2881764,47.5636832,FALSE,FALSE,FALSE,
8780,SC,,S,Rainier Ave S,Far side,S Alaska St,YES,7,1,ACT,691,-122.2869748,47.56054639,FALSE,FALSE,FALSE,
8810,SC,,S,Rainier Ave S,Far side,S Dawson St,YES,7,1,ACT,694,-122.282965,47.55532778,FALSE,FALSE,FALSE,
8840,SC,,S,Rainier Ave S,Far side,S Orcas St,YES,7 9E,1,ACT,696,-122.2776339,47.55092348,FALSE,FALSE,FALSE,
8870,SC,,S,Rainier Ave S,Far side,S Graham St,YES,7 9E,1,ACT,698,-122.2756579,47.54567412,FALSE,FALSE,FALSE,
8890,SC,,S,Rainier Ave S,Far side,S Holly St,YES,7 9E,1,ACT,700,-122.272744,47.54222355,FALSE,FALSE,FALSE,
8920,SC,,S,Rainier Ave S,Far side,S Othello St,YES,7 9E,1,ACT,703,-122.2702975,47.53662223,FALSE,FALSE,FALSE,
8940,SC,,S,Rainier Ave S,Far side,S Holden St,YES,7 9E,1,ACT,704,-122.2700897,47.53334436,FALSE,FALSE,FALSE,
9000,SC,,S,Rainier Ave S,Far side,S Henderson St,YES,106 107 7,1,ACT,708,-122.2700873,47.52297783,FALSE,FALSE,FALSE,
9010,SC,,S,Rainier Ave S,Near side,51st Ave S,YES,106 107 7,1,ACT,709,-122.2700582,47.52045421,FALSE,FALSE,FALSE,
9132,NS,,S,University Way NE,Far side,NE 50th St,YES,45 75 79,2,ACT,723,-122.3131864,47.66413395,FALSE,FALSE,FALSE,
9133,NS,,S,University Way NE,Near side,NE 45th St,YES,75 79,1,ACT,724,-122.3132147,47.66227534,FALSE,FALSE,FALSE,
9134,NS,4,S,University Way NE,Near side,NE 43rd St,YES,75 79,1,ACT,725,-122.3132615,47.66007044,FALSE,FALSE,FALSE,
9138,NS,4,W,NE Campus Pkwy,Near side,12th Ave NE,YES,49 70,1,ACT,726,-122.3153296,47.6563021,FALSE,FALSE,FALSE,
9140,NS,,S,Univ Brdg Ramp,Near side,NE 40th St,YES,49 70,1,ACT,727,-122.3185081,47.6557622,FALSE,FALSE,FALSE,
9142,NS,,S,University Way NE,Near side,NE 41st St,YES,75 79,1,ACT,729,-122.313343,47.65694516,FALSE,FALSE,FALSE,
9147,NS,3,N,Brooklyn Ave NE,Far side,NE Campus Pkwy,YES,67,1,ACT,731,-122.3143084,47.65649828,FALSE,FALSE,FALSE,
9220,CB,,S,Eastlake Ave E,Far side,E Newton St,YES,70,1,ACT,738,-122.3259229,47.63654583,FALSE,FALSE,FALSE,
9480,CB,,N,Eastlake Ave E,Far side,E Howe St,YES,70,1,ACT,752,-122.325575,47.63615609,FALSE,FALSE,FALSE,
9510,CB,,N,Eastlake Ave E,Far side,E Louisa St,YES,70,1,ACT,755,-122.3257873,47.64228059,FALSE,FALSE,FALSE,
9575,NS,2,E,NE Campus Pkwy,Near side,University Way NE,YES,255 65,1,ACT,761,-122.3134924,47.65592127,FALSE,FALSE,FALSE,
9580,NS,1,E,NE Campus Pkwy,Far side,Brooklyn Ave NE,YES,49 70 79,1,ACT,762,-122.3139796,47.65592646,FALSE,FALSE,FALSE,
9581,NS,,N,University Way NE,Far side,NE 41st St,YES,45 79,1,ACT,763,-122.3131282,47.65738393,FALSE,FALSE,FALSE,
9582,NS,5,N,University Way NE,Near side,NE 43rd St,YES,45 79,1,ACT,764,-122.3130679,47.65968469,FALSE,FALSE,FALSE,
9584,NS,,N,University Way NE,Far side,NE 45th St,YES,45 79,1,ACT,765,-122.3130142,47.66207421,FALSE,FALSE,FALSE,
9589,NS,,S,Roosevelt Way NE,Far side,NE 50th St,YES,67,1,ACT,767,-122.3175103,47.66459593,FALSE,FALSE,FALSE,
9605,NS,,S,Roosevelt Way NE,Far side,NE 45th St,YES,31 32 65 67,1,ACT,100012090,-122.3178162,47.66095168,FALSE,FALSE,FALSE,
9610,NS,,S,Roosevelt Way NE,Near side,NE 42nd St,YES,31 32 65,1,ACT,769,-122.3178788,47.65845509,FALSE,FALSE,FALSE,
9612,NS,,E,NE 42nd St,Far side,8th Ave NE,YES,31 32,1,ACT,771,-122.3193842,47.65744834,FALSE,FALSE,FALSE,
9630,NS,,N,11th Ave NE,Far side,NE 42nd St,YES,31 32 67,1,ACT,773,-122.3165436,47.65874121,FALSE,FALSE,FALSE,
9650,NS,,N,11th Ave NE,Far side,NE 45th St,YES,372E 48N 67,1,ACT,774,-122.3164565,47.66194855,FALSE,FALSE,FALSE,
9670,NS,,E,NE 125th St,Far side,Lake City Way NE,YES,65 75,1,ACT,776,-122.2947037,47.71920717,FALSE,FALSE,FALSE,
9690,NS,,E,NE 125th St,Near side,35th Ave NE,YES,65 75,1,ACT,779,-122.2910908,47.71918679,FALSE,FALSE,FALSE,
9720,NS,,S,Sand Point Way NE,Far side,Bartlett Ave NE,YES,75,1,ACT,782,-122.2837203,47.71686867,FALSE,FALSE,FALSE,
9820,NS,,S,Sand Point Way NE,Near side,NE 97th St,YES,75,1,ACT,791,-122.2778214,47.69965685,FALSE,FALSE,FALSE,
9895,NS,,S,Sand Point Way NE,Far side,NE 77th St,YES,62 75,1,ACT,798,-122.2643974,47.68447314,FALSE,FALSE,FALSE,
9900,NS,,S,Sand Point Way NE,Far side,NE 74th St,YES,62 75,1,ACT,799,-122.2637639,47.68181783,FALSE,FALSE,FALSE,
9912,NS,,S,Sand Point Way NE,Far side,NE 70th St,YES,62 75,1,ACT,800,-122.2637132,47.67909022,FALSE,FALSE,FALSE,
9921,NS,,S,Sand Point Way NE,Far side,NE 65th St,YES,75 79,1,ACT,100016092,-122.2637817,47.67538333,FALSE,FALSE,FALSE,
9930,NS,,S,Sand Point Way NE,Far side,NE 62nd St,YES,75 79,1,ACT,802,-122.2662547,47.67363634,FALSE,FALSE,FALSE,
9950,NS,,S,Sand Point Way NE,Far side,NE 58th St,YES,75 79,1,ACT,804,-122.2705062,47.67058856,FALSE,FALSE,FALSE,
9972,NS,,W,Sand Point Way NE,Far side,Princeton Ave NE,YES,75,1,ACT,807,-122.2761302,47.66845524,FALSE,FALSE,FALSE,
9974,NS,,S,Sand Point Way NE,Far side,NE 52nd St,YES,75,1,ACT,808,-122.281235,47.66664328,FALSE,FALSE,FALSE,
9976,NS,,S,Sand Point Way NE,Far side,NE 50th St,YES,75,1,ACT,809,-122.2832391,47.6647113,FALSE,FALSE,FALSE,
9978,NS,,S,Sand Point Way NE,Far middle,40th Ave NE,YES,45 65 67 75,1,ACT,810,-122.2851933,47.66273879,FALSE,FALSE,FALSE,
10070,NS,,W,NE 55th St,Far side,25th Ave NE,YES,79,1,ACT,820,-122.3009811,47.66859295,FALSE,FALSE,FALSE,
10083,NS,,N,Ravenna Ave NE,Near side,Ravenna Pl NE,YES,79,1,ACT,100000812,-122.3037708,47.66848102,FALSE,FALSE,FALSE,
10105,NL,5,E,Aurora Village TC AcRd,Near side,Ashworth Ave N,YES,,1,ACT,823,-122.3413075,47.77439568,FALSE,FALSE,FALSE,
10210,CB,,S,Fairview Ave N,Far middle,Mercer St,YES,256 303 322 70,1,ACT,832,-122.3344409,47.62356311,FALSE,FALSE,FALSE,
10340,CB,,N,Fairview Ave N,Far side,Yale Ave N,YES,70,1,ACT,840,-122.3305906,47.62887601,FALSE,FALSE,FALSE,
10513,NS,,N,40th Ave NE,Far side,40th Ave NE,YES,65,2,ACT,100012233,-122.2846595,47.66194027,FALSE,FALSE,FALSE,
10525,NS,,E,NE 55th St,Near side,40th Ave NE,YES,65 79,1,ACT,100001297,-122.2850481,47.66844092,FALSE,FALSE,FALSE,
10562,NS,,N,Sand Point Way NE,Far middle,40th Ave NE,YES,75,1,ACT,863,-122.2841171,47.66344677,FALSE,FALSE,FALSE,
10564,NS,,N,Sand Point Way NE,Near side,NE 50th St,YES,75,1,ACT,864,-122.2828642,47.66465602,FALSE,FALSE,FALSE,
10630,NS,,N,Sand Point Way NE,Far side,NE 70th St,YES,62 75,1,ACT,872,-122.2635239,47.67973696,FALSE,FALSE,FALSE,
10640,NS,,N,Sand Point Way NE,Near side,NE 74th St,YES,62,1,ACT,873,-122.2635592,47.68175679,FALSE,FALSE,FALSE,
10860,NS,,W,NE 125th St,Far side,35th Ave NE,YES,65 75,1,ACT,899,-122.2914117,47.71932582,FALSE,FALSE,FALSE,
10910,NS,,S,12th Ave NE,Far side,NE 47th St,YES,372E 48,1,ACT,904,-122.3154634,47.66227983,FALSE,FALSE,FALSE,
10912,NS,,S,15th Ave NE,Far side,NE 43rd St,YES,271 372E 43 44 48 49 542E 556E 70,2,ACT,906,-122.312093,47.65936859,FALSE,FALSE,FALSE,
10914,NS,,S,15th Ave NE,Near side,NE Campus Pkwy,YES,271 372E 43 44 48 49 542E 556E 70,1,ACT,907,-122.3121635,47.65642716,FALSE,FALSE,FALSE,
10916,SC,,S,Harvard Ave E,Far side,Eastlake Ave E,YES,49,1,ACT,909,-122.3221998,47.64962128,FALSE,FALSE,FALSE,
10917,NS,,S,15th Ave NE,Far side,NE 40th St,YES,255 271 43 44 48 542E 556E 65 79,1,ACT,910,-122.3121989,47.65481852,FALSE,FALSE,FALSE,
10940,SC,,S,10th Ave E,Far side,E Roanoke St,YES,49,1,ACT,914,-122.3201585,47.64280145,FALSE,FALSE,FALSE,
10990,SC,,S,10th Ave E,Far side,E Galer St,YES,49,1,ACT,919,-122.3203076,47.63212408,FALSE,FALSE,FALSE,
11010,SC,,S,10th Ave E,Near side,E Prospect St,YES,49,1,ACT,921,-122.3203147,47.62882426,FALSE,FALSE,FALSE,
11033,SC,,N,Boren Ave,Near side,Marion St,YES,630,1,ACT,927,-122.3241837,47.60842442,FALSE,FALSE,FALSE,
11035,SC,,N,Boren Ave,Far side,E Madison St,YES,630,1,ACT,928,-122.3252888,47.60963068,FALSE,FALSE,FALSE,
11040,SC,,S,Broadway E,Far side,E Republican St,YES,49 60 9E,1,ACT,929,-122.3210212,47.62289231,FALSE,FALSE,FALSE,
11070,SC,,S,Broadway,Near side,E Pine St,YES,43 49 60 9E,2,ACT,935,-122.3209148,47.61619444,FALSE,FALSE,FALSE,
11080,SC,,W,E Pine St,Far side,Broadway,YES,10 12 49,2,ACT,937,-122.3214894,47.61529907,FALSE,FALSE,FALSE,
11090,SC,,W,E Pine St,Near side,Belmont Ave,YES,10 12 49,1,ACT,940,-122.3251307,47.61528951,FALSE,FALSE,FALSE,
11133,SC,,E,Pike St,Near side,Minor Ave,UNK,10 11 12 3 49,1,ACT,100016276,-122.3279585,47.61378543,FALSE,FALSE,FALSE,
11140,SC,,E,E Pine St,Near side,Belmont Ave,YES,10 12 49,1,ACT,945,-122.3246321,47.61515538,FALSE,FALSE,FALSE,
11200,SC,,N,Broadway E,Far side,E Mercer St,YES,49 9E,1,ACT,952,-122.3208351,47.62461151,FALSE,FALSE,FALSE,
11352,NS,,N,15th Ave NE,Far side,NE 42nd St,YES,271 372E 44 48 49 542E 556E 70,1,ACT,967,-122.3119066,47.65866659,FALSE,FALSE,FALSE,
11400,SC,,S,15th Ave E,Far side,E Aloha St,YES,10,1,ACT,972,-122.3126726,47.62668198,FALSE,FALSE,FALSE,
11410,SC,,S,15th Ave E,Far side,E Roy St,YES,10,1,ACT,973,-122.3126945,47.62502772,FALSE,FALSE,FALSE,
11480,SC,,W,E Pine St,Far side,15th Ave,YES,10 12,1,ACT,980,-122.3132548,47.61535381,FALSE,FALSE,FALSE,
11690,SC,,N,Mount Rainier Dr S,Near side,37th Pl S,YES,14,1,ACT,997,-122.2862299,47.57653672,FALSE,FALSE,FALSE,
11700,SC,,W,S McClellan St,Far side,Lake Park Dr S,YES,14,1,ACT,998,-122.288596,47.57840885,FALSE,FALSE,FALSE,
11820,SC,,N,31st Ave S,Far side,S Norman St,YES,14,1,ACT,1010,-122.2926621,47.59350565,FALSE,FALSE,FALSE,
11870,SC,,W,S Jackson St,Near side,30th Ave S,YES,14,1,ACT,1015,-122.2936422,47.59925344,FALSE,FALSE,FALSE,
11890,SC,,W,S Jackson St,Far side,Martin L King Jr Way S,YES,14 8,1,ACT,1017,-122.2977463,47.59930652,FALSE,FALSE,FALSE,
11920,SC,,W,S Jackson St,Near side,20th Pl S,YES,14,1,ACT,1020,-122.3046387,47.59933303,FALSE,FALSE,FALSE,
11960,SC,,E,S Jackson St,Far side,Rainier Ave S,YES,14,1,ACT,1024,-122.3133534,47.59914623,FALSE,FALSE,FALSE,
12250,SC,,W,E Madison St,Far side,41st Ave E,YES,11,1,ACT,1053,-122.2797696,47.63469601,FALSE,FALSE,FALSE,
12260,SC,,W,E Madison St,Far side,E Garfield St,YES,11,1,ACT,1054,-122.281426,47.63357432,FALSE,FALSE,FALSE,
12270,SC,,W,E Madison St,Near side,38th Ave E,YES,11,1,ACT,1055,-122.2838267,47.63194683,FALSE,FALSE,FALSE,
12310,SC,,W,E Madison St,Far side,Lake Washington Blvd,YES,11,1,ACT,1059,-122.2927278,47.62591971,FALSE,FALSE,FALSE,
12353,SC,,W,E Madison St,Far side,19th Ave,YES,12,1,ACT,1066,-122.3080493,47.6165467,FALSE,FALSE,FALSE,
12470,SC,,N,43rd Ave E,Far side,E Madison St,YES,11,1,ACT,1086,-122.2770162,47.63663306,FALSE,FALSE,FALSE,
12485,SC,,W,S Walker St,Near side,25th Ave S,YES,4,1,ACT,1090,-122.2996218,47.58371527,FALSE,FALSE,FALSE,
12496,SC,,E,S Plum St,Far side,25th Ave S,YES,4,1,ACT,1095,-122.3000749,47.58541495,FALSE,FALSE,FALSE,
12497,SC,,N,Martin L King Jr Way S,Far side,S Massachusetts St,YES,4 8,1,ACT,1096,-122.2978258,47.58873349,FALSE,FALSE,FALSE,
12532,SC,,N,23rd Ave S,Far side,S Lane St,YES,4 48,1,ACT,100012096,-122.3021242,47.59670881,FALSE,FALSE,FALSE,
12550,SC,,N,23rd Ave S,Far side,S Jackson St,YES,4 48 8,1,ACT,1102,-122.3021192,47.5996949,FALSE,FALSE,FALSE,
12560,SC,,N,23rd Ave,Far side,E Yesler Way,YES,4 48,1,ACT,1103,-122.3022948,47.60189253,FALSE,FALSE,FALSE,
12600,SC,,S,23rd Ave,Far side,E Jefferson St,YES,4 48,1,ACT,1106,-122.3028823,47.60590086,FALSE,FALSE,FALSE,
12630,SC,,S,23rd Ave S,Far side,E Yesler Way,YES,4 48 8,1,ACT,1108,-122.3023499,47.60125979,FALSE,FALSE,FALSE,
12720,SC,,W,E Cherry St,Far side,32nd Ave,YES,3,1,ACT,1116,-122.2919952,47.60803602,FALSE,FALSE,FALSE,
12760,SC,,W,E Cherry St,Far side,25th Ave,YES,3,1,ACT,1120,-122.3004905,47.60806828,FALSE,FALSE,FALSE,
12770,SC,,S,23rd Ave,Far side,E Cherry St,YES,3 48 4N,1,ACT,1121,-122.3028767,47.60771284,FALSE,FALSE,FALSE,
12780,SC,,W,E Jefferson St,Far side,23rd Ave,YES,3 4,1,ACT,1122,-122.3032202,47.60623815,FALSE,FALSE,FALSE,
12790,SC,,W,E Jefferson St,Far side,21st Ave,YES,3 4,1,ACT,1123,-122.3053528,47.60623416,FALSE,FALSE,FALSE,
12820,SC,,W,E Jefferson St,Far side,15th Ave,YES,3 4,1,ACT,1127,-122.313126,47.60626302,FALSE,FALSE,FALSE,
12840,SC,,W,E Jefferson St,Far side,12th Ave,YES,193E 3 303 4,1,ACT,1129,-122.3171076,47.60626546,FALSE,FALSE,FALSE,
12860,SC,,W,Jefferson St,Far side,Broadway,YES,193E 3 303 322 4,1,ACT,1130,-122.3211711,47.60615399,FALSE,FALSE,FALSE,
12890,SC,,W,James St,Near side,8th Ave,YES,3 4,1,ACT,1132,-122.325806,47.60518678,FALSE,FALSE,FALSE,
12900,SC,,E,James St,Far side,8th Ave,YES,3 4,1,ACT,1133,-122.325489,47.60516187,FALSE,FALSE,FALSE,
12950,SC,,E,E Jefferson St,Far side,12th Ave,YES,193E 3 303 4,1,ACT,1137,-122.3163739,47.60612805,FALSE,FALSE,FALSE,
12980,SC,,E,E Jefferson St,Far side,17th Ave,YES,193E 3 303 4,1,ACT,1140,-122.3099267,47.60610963,FALSE,FALSE,FALSE,
13200,SC,,S,19th Ave E,Far side,E Galer St,YES,12,1,ACT,1153,-122.3073325,47.63189524,FALSE,FALSE,FALSE,
13230,SC,,S,19th Ave E,Far side,E Aloha St,YES,12,1,ACT,1156,-122.3074028,47.62664643,FALSE,FALSE,FALSE,
13240,SC,,S,19th Ave E,Far side,E Mercer St,YES,12,1,ACT,1157,-122.3073902,47.62419772,FALSE,FALSE,FALSE,
13250,SC,,S,19th Ave E,Far side,E Harrison St,YES,12,1,ACT,1158,-122.3074265,47.6219022,FALSE,FALSE,FALSE,
13260,SC,,S,19th Ave E,Far side,E John St,YES,12,1,ACT,1159,-122.3074668,47.61945939,FALSE,FALSE,FALSE,
13390,SC,,S,Bellevue Ave E,Far side,Bellevue Pl E,YES,3,1,ACT,1181,-122.3266832,47.62628981,FALSE,FALSE,FALSE,
13410,SC,,S,Bellevue Ave E,Near side,E Republican St,YES,3,1,ACT,1183,-122.3266956,47.62318844,FALSE,FALSE,FALSE,
13460,SC,,N,Bellevue Ave,Far side,E Olive St,YES,11 3,1,ACT,1188,-122.3266863,47.61650684,FALSE,FALSE,FALSE,
13585,NS,,S,15th Ave NW,Near side,Holman Rd NW,YES,40,1,ACT,1203,-122.3767395,47.69300652,FALSE,FALSE,FALSE,
13620,NS,,S,15th Ave NW,Far side,NW 80th St,YES,D,1,ACT,1207,-122.3768929,47.68627522,FALSE,FALSE,FALSE,
13640,NS,,S,15th Ave NW,Far side,NW 75th St,YES,D,1,ACT,1208,-122.3768806,47.68299043,FALSE,FALSE,FALSE,
13660,NS,,S,15th Ave NW,Far side,NW 70th St,YES,D,1,ACT,1209,-122.376867,47.67884301,FALSE,FALSE,FALSE,
13670,NS,,S,15th Ave NW,Near side,NW 65th St,YES,D,1,ACT,1210,-122.3766795,47.6760835,FALSE,FALSE,FALSE,
13700,NS,,S,15th Ave NW,Near side,NW 60th St,YES,D,1,ACT,100000815,-122.3763112,47.67243171,FALSE,FALSE,FALSE,
13760,NS,,S,15th Ave NW,Far side,NW Leary Way,YES,17E D,2,ACT,1215,-122.3764779,47.6631408,FALSE,FALSE,FALSE,
13770,CB,,S,15th Ave W,Far side,W Emerson St,YES,D,1,ACT,1216,-122.3763269,47.65340505,FALSE,FALSE,FALSE,
13800,CB,,S,15th Ave W,Far side,W Dravus St,YES,32 D,1,ACT,1219,-122.3768663,47.64806283,FALSE,FALSE,FALSE,
13810,CB,,S,15th Ave W,Near side,W Armour St,YES,32 D,1,ACT,1220,-122.3763238,47.64482389,FALSE,FALSE,FALSE,
13830,CB,,S,15th Ave W,Far side,W Wheeler St,YES,32 D,1,ACT,1222,-122.3763079,47.64018567,FALSE,FALSE,FALSE,
13840,CB,,S,15th Ave W,Far side,W Armory Way,YES,32 D,1,ACT,1223,-122.376295,47.63728915,FALSE,FALSE,FALSE,
13890,CB,,S,Elliott Ave W,Near side,W Prospect St,YES,17E 24 32 33 D,1,ACT,1226,-122.3718386,47.62913487,FALSE,FALSE,FALSE,
13910,CB,,E,W Mercer St,Near side,3rd Ave W,YES,32 D,1,ACT,1229,-122.3608121,47.62453062,FALSE,FALSE,FALSE,
14038,CB,,W,W Mercer St,Far side,3rd Ave W,YES,32 D,1,ACT,1236,-122.3611528,47.6246689,FALSE,FALSE,FALSE,
14070,CB,,N,Elliott Ave W,Far side,W Prospect St,YES,17E 24 32 33 D,1,ACT,1238,-122.371413,47.62900983,FALSE,FALSE,FALSE,
14110,CB,,N,15th Ave W,Far side,W Newton St,YES,32 D,1,ACT,1241,-122.3760903,47.63709121,FALSE,FALSE,FALSE,
14150,CB,,N,15th Ave W,Far side,W Armour St,YES,32 D,1,ACT,1244,-122.3761201,47.64493359,FALSE,FALSE,FALSE,
14170,CB,,N,15th Ave W,Far side,W Dravus St,YES,32 D,1,ACT,100000816,-122.3760386,47.64916099,FALSE,FALSE,FALSE,
14190,CB,,N,15th Ave W,Near side,W Emerson St,YES,D,1,ACT,1247,-122.3761154,47.65393823,FALSE,FALSE,FALSE,
14230,NS,,N,15th Ave NW,Near side,NW Market St,YES,D,1,ACT,1251,-122.3761126,47.66847572,FALSE,FALSE,FALSE,
14250,NS,,N,15th Ave NW,Near side,NW 60th St,YES,D,1,ACT,100000817,-122.3761081,47.67229023,FALSE,FALSE,FALSE,
14280,NS,,N,15th Ave NW,Far middle,15th Ave NW,YES,D,1,ACT,1254,-122.3766619,47.67685809,FALSE,FALSE,FALSE,
14360,NS,,N,15th Ave NW,Far side,NW 85th St,YES,40 D,1,ACT,1259,-122.376703,47.69095707,FALSE,FALSE,FALSE,
14960,SW,,N,Alki Ave SW,Near side,61st Ave SW,YES,50 56 775,1,ACT,1266,-122.4107962,47.57899301,FALSE,FALSE,FALSE,
14970,SW,,E,SW Admiral Way,Far side,59th Ave SW,YES,50 56,1,ACT,1270,-122.4077821,47.57607335,FALSE,FALSE,FALSE,
15040,SW,,E,SW Admiral Way,Far side,47th Ave SW,YES,50 56 57,1,ACT,1275,-122.3915672,47.58115618,FALSE,FALSE,FALSE,
15050,SW,,E,SW Admiral Way,Far side,45th Ave SW,YES,50 56 57,1,ACT,1276,-122.3889165,47.5811453,FALSE,FALSE,FALSE,
15060,SW,,E,SW Admiral Way,Far side,California Ave SW,YES,56 57,1,ACT,1277,-122.3861804,47.58112429,FALSE,FALSE,FALSE,
15100,SW,,S,SW Admiral Way,Near side,SW Olga St,YES,56 57,1,ACT,1281,-122.3767849,47.58025135,FALSE,FALSE,FALSE,
15140,SW,,E,SW Spokane St,Near side,26th Ave SW,YES,21,1,ACT,1283,-122.3652395,47.57144649,FALSE,FALSE,FALSE,
15190,SW,,N,1st Ave S,Far middle,S Spokane St,YES,21 50,1,ACT,1286,-122.3339934,47.57234083,FALSE,FALSE,FALSE,
15205,SW,,N,1st Ave S,Far side,S Hanford St,YES,21 50,1,ACT,1288,-122.3341006,47.57591939,FALSE,FALSE,FALSE,
15230,SW,,N,1st Ave S,Near side,S Lander St,YES,21 50,1,ACT,1290,-122.3340998,47.57968747,FALSE,FALSE,FALSE,
15380,SW,,S,1st Ave S,Far side,S Lander St,YES,21 50,2,ACT,100000572,-122.334302,47.57924938,FALSE,FALSE,FALSE,
15395,SW,,S,1st Ave S,Near side,S Hanford St,YES,21 50,1,ACT,100000283,-122.3343025,47.57575303,FALSE,FALSE,FALSE,
15451,SW,,W,SW Spokane St,Far middle,Chelan Ave SW,YES,21,1,ACT,1301,-122.3633635,47.57172182,FALSE,FALSE,FALSE,
15540,SW,,W,SW Admiral Way,Far side,California Ave SW,YES,50 56 57 775,1,ACT,1308,-122.3868695,47.58126597,FALSE,FALSE,FALSE,
16100,NL,10,W,N 200th St,Far side,Ashworth Ave N,YES,303 331 E,2,ACT,1320,-122.3424094,47.77424018,FALSE,FALSE,FALSE,
